1.02E-08	4.996
1.82E-08	5.336
3.24E-08	6.008
5.75E-08	6.679
1.02E-07	9.678
1.82E-07	12.39
3.24E-07	14.921
5.75E-07	17.3
1.02E-06	18.365
1.82E-06	19.117
3.24E-06	19.163
5.75E-06	19.287
1.02E-05	19.226
1.82E-05	18.993
3.24E-05	18.449
5.75E-05	18.518
0.000102329	17.8
0.00018197	17.475
0.000323594	17.05
0.00057544	16.517
0.001023293	15.816
0.001819701	15.632
0.003235937	15.395
0.0057544	14.441
0.01023293	14.074
0.018197009	13.736
0.032359365	13.269
0.057543993	12.708
0.102329299	12.341
0.18197009	11.648
0.323593646	10.646
0.57543993	9.385
1.023293018	7.592
1.819700837	5.646
3.235936642	3.81
5.7543993	2.439
10.23293018	1.475
18.19700813	0.744
32.35936737	0.719
57.5439949	0.49
