1.02E-08	19.207
1.82E-08	20.572
3.24E-08	22.365
5.75E-08	24.927
1.02E-07	27.999
1.82E-07	29.475
3.24E-07	27.224
5.75E-07	24.401
1.02E-06	21.773
1.82E-06	19.597
3.24E-06	17.561
5.75E-06	15.458
1.02E-05	13.982
1.82E-05	12.474
3.24E-05	11.065
5.75E-05	9.842
0.000102329	8.841
0.00018197	8.192
0.000323594	7.298
0.00057544	6.588
0.001023293	6.077
0.001819701	5.509
0.003235937	5.128
0.0057544	4.805
0.01023293	4.205
0.018197009	4.061
0.032359365	3.817
0.057543993	3.322
0.102329299	3.037
0.18197009	2.607
0.323593646	2.244
0.57543993	1.909
1.023293018	1.475
1.819700837	1.079
3.235936642	0.722
5.7543993	0.459
10.23293018	0.377
18.19700813	0.147
32.35936737	0.136
57.5439949	0.108
