1.91E-02	-1.70E-04	7.32E-03	3.24E+00	3.01E+00	9.57E-03	3.25E-05	1.24E-02	8.46E+00	3.00E+00
1.91E-02	-1.70E-04	7.32E-03	3.24E+00	3.01E+00	9.57E-03	3.25E-05	1.24E-02	8.46E+00	3.00E+00
1.68E-02	-1.71E-04	6.90E-03	3.85E+00	3.00E+00	7.23E-03	1.24E-04	1.26E-02	8.39E+00	3.00E+00
1.41E-02	-1.71E-04	5.90E-03	4.15E+00	3.00E+00	3.26E-03	2.69E-04	1.36E-02	8.17E+00	2.99E+00
1.12E-02	-1.63E-04	4.97E-03	4.42E+00	3.01E+00	9.32E-04	4.00E-04	1.31E-02	7.80E+00	3.00E+00
7.89E-03	-1.36E-04	4.75E-03	4.96E+00	2.99E+00	-9.02E-04	3.51E-04	1.18E-02	7.69E+00	2.99E+00
5.83E-03	-9.75E-05	4.34E-03	5.30E+00	2.98E+00	-2.34E-03	3.29E-04	1.11E-02	7.76E+00	2.99E+00
3.54E-03	-3.97E-05	4.43E-03	5.65E+00	2.97E+00	-3.01E-03	3.09E-04	9.85E-03	7.78E+00	2.98E+00
1.38E-03	9.87E-06	4.46E-03	6.27E+00	2.96E+00	-3.89E-03	3.02E-04	8.91E-03	7.76E+00	2.97E+00
3.01E-05	3.89E-05	4.29E-03	6.67E+00	2.95E+00	-4.20E-03	2.90E-04	8.00E-03	7.69E+00	2.96E+00
-8.71E-04	6.40E-05	4.22E-03	6.75E+00	2.93E+00	-4.20E-03	2.37E-04	7.13E-03	7.71E+00	2.96E+00
-1.52E-03	8.21E-05	4.15E-03	6.83E+00	2.93E+00	-4.39E-03	2.52E-04	6.67E-03	7.66E+00	2.96E+00
-1.87E-03	9.85E-05	4.07E-03	6.80E+00	2.92E+00	-3.76E-03	1.96E-04	5.60E-03	7.65E+00	2.95E+00
-1.84E-03	1.08E-04	3.85E-03	6.69E+00	2.92E+00	-2.89E-03	1.65E-04	4.62E-03	7.50E+00	2.94E+00
-1.64E-03	1.22E-04	3.54E-03	6.70E+00	2.92E+00	-1.47E-03	1.28E-04	3.25E-03	7.21E+00	2.91E+00
-1.27E-03	1.31E-04	3.09E-03	6.50E+00	2.92E+00	-3.93E-04	9.84E-05	2.11E-03	6.61E+00	2.85E+00
-1.11E-03	1.44E-04	2.72E-03	6.51E+00	2.92E+00	5.74E-04	5.34E-05	9.79E-04	5.93E+00	2.54E+00
-1.09E-03	1.49E-04	2.47E-03	6.09E+00	2.92E+00	7.62E-04	4.03E-05	5.03E-04	5.12E+00	1.85E+00
-1.43E-03	1.71E-04	2.80E-03	6.06E+00	2.94E+00	7.81E-04	9.45E-05	8.90E-04	2.39E+00	2.72E+00
-1.26E-03	1.56E-04	2.50E-03	6.21E+00	2.91E+00	6.09E-04	1.99E-04	1.90E-03	1.32E+00	2.90E+00
-1.28E-03	1.58E-04	1.98E-03	6.27E+00	2.91E+00	4.18E-04	1.11E-04	4.32E-04	2.01E+00	2.62E+00
-6.02E-03	1.63E-04	1.93E-03	5.97E+00	2.89E+00	-4.04E-03	1.24E-04	4.88E-04	8.74E-01	2.75E+00
-6.52E-03	1.70E-04	1.94E-03	6.90E+00	2.88E+00	-4.76E-03	1.13E-04	6.24E-04	1.87E+00	2.71E+00
-6.28E-03	1.69E-04	1.53E-03	7.13E+00	2.88E+00	-4.27E-03	-7.40E-05	-1.08E-03	9.81E+00	2.88E+00
-6.68E-03	1.84E-04	1.80E-03	6.24E+00	2.86E+00	-5.63E-03	1.14E-04	1.91E-03	-1.09E+00	2.94E+00
-6.25E-03	1.58E-04	1.05E-03	4.66E+00	2.84E+00	-5.21E-03	-1.77E-04	-1.25E-03	8.82E+00	3.07E+00
-7.13E-03	1.54E-04	1.92E-03	6.83E+00	2.89E+00	-5.42E-03	1.12E-04	1.04E-03	4.63E+00	2.73E+00
-7.13E-03	1.54E-04	1.92E-03	6.83E+00	2.89E+00	-5.42E-03	1.12E-04	1.04E-03	4.63E+00	2.73E+00
