#LIBRARY    ENDF/B-VII.1
#REACTION   GD-155(N,N`)GD-155-L1,SIG
#NUCLEUS    Gd-155
#MF         3
#MT         51
#EN-MIN     60400.7
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 60400.7     0            Lin-Lin
 70000       0.142822     Lin-Lin
 80000       0.234339     Lin-Lin
 90000       0.296876     Lin-Lin
 100000      0.340235     Lin-Lin
 150000      0.433498     Lin-Lin
 200000      0.414101     Lin-Lin
 250000      0.40864      Lin-Lin
 270000      0.411246     Lin-Lin
 300000      0.399174     Lin-Lin
 320000      0.387011     Lin-Lin
 350000      0.361297     Lin-Lin
 370000      0.350119     Lin-Lin
 400000      0.340776     Lin-Lin
 420000      0.336445     Lin-Lin
 450000      0.335708     Lin-Lin
 500000      0.315916     Lin-Lin
 520000      0.309659     Lin-Lin
 550000      0.303375     Lin-Lin
 570000      0.303255     Lin-Lin
 600000      0.300225     Lin-Lin
 620000      0.295856     Lin-Lin
 650000      0.288233     Lin-Lin
 670000      0.275757     Lin-Lin
 700000      0.273682     Lin-Lin
 900000      0.244497     Lin-Lin
 1E+06       0.230983     Lin-Lin
 1.1E+06     0.219588     Lin-Lin
 1.2E+06     0.210719     Lin-Lin
 1.3E+06     0.21047      Lin-Lin
 1.4E+06     0.204579     Lin-Lin
 1.5E+06     0.200582     Lin-Lin
 1.6E+06     0.198031     Lin-Lin
 1.7E+06     0.196477     Lin-Lin
 1.8E+06     0.195593     Lin-Lin
 1.9E+06     0.195985     Lin-Lin
 2.6E+06     0.193382     Lin-Lin
 3E+06       0.191134     Lin-Lin
 4E+06       0.18336      Lin-Lin
 4.5E+06     0.180165     Lin-Lin
 5E+06       0.178351     Lin-Lin
 6E+06       0.176033     Lin-Lin
 6.5E+06     0.173457     Lin-Lin
 7E+06       0.169324     Lin-Lin
 7.5E+06     0.163819     Lin-Lin
 8E+06       0.157354     Lin-Lin
 1E+07       0.13454      Lin-Lin
 1.05E+07    0.12918      Lin-Lin
 1.1E+07     0.12422      Lin-Lin
 1.15E+07    0.119683     Lin-Lin
 1.2E+07     0.115548     Lin-Lin
 1.3E+07     0.108277     Lin-Lin
 1.4E+07     0.101997     Lin-Lin
 1.5E+07     0.0964757    Lin-Lin
 1.6E+07     0.0916294    Lin-Lin
 1.7E+07     0.0873717    Lin-Lin
 1.8E+07     0.0835663    Lin-Lin
 1.9E+07     0.0800707    Lin-Lin
 2E+07       0.0768085    Lin-Lin
