0.00000001	0.478975
1.59E-08	0.525175
2.51E-08	0.591675
3.98E-08	0.694225
6.31E-08	0.83055
0.0000001	0.994
1.59E-07	1.176
2.51E-07	1.362375
3.98E-07	1.535625
0.000000631	1.689625
0.000001	1.826125
0.000001585	1.946875
0.000002512	2.053625
0.000003981	2.1455
0.00000631	2.22075
0.00001	2.272375
0.00001585	2.295125
0.00002512	2.296875
0.00003981	2.289875
0.0000631	2.277625
0.0001	2.263625
0.0001585	2.247
0.0002512	2.226
0.0003981	2.197125
0.000631	2.16125
0.001	2.125375
0.001585	2.09475
0.002512	2.065
0.003981	2.030875
0.00631	1.990625
0.01	1.948625
0.01585	1.910125
0.02512	1.876875
0.03981	1.848
0.0631	1.819125
0.1	1.780625
0.1585	1.722875
0.2512	1.6345
0.3981	1.505
0.631	1.3335
1	1.12175
1.585	0.8785
2.512	0.6356875
3.981	0.4298
6.31	0.2695
10	0.1598625
15.85	0.1001
25.12	0.055335
