0.00000001	0.201115385
1.59E-08	0.2198
2.51E-08	0.245484615
3.98E-08	0.284146154
6.31E-08	0.337938462
0.0000001	0.4081
1.59E-07	0.493715385
2.51E-07	0.584769231
3.98E-07	0.669846154
0.000000631	0.743615385
0.000001	0.808769231
0.000001585	0.867461538
0.000002512	0.921307692
0.000003981	0.972461538
0.00000631	1.020384615
0.00001	1.062923077
0.00001585	1.097384615
0.00002512	1.125384615
0.00003981	1.148
0.0000631	1.166307692
0.0001	1.181923077
0.0001585	1.195384615
0.0002512	1.207769231
0.0003981	1.218538462
0.000631	1.227692308
0.001	1.236846154
0.001585	1.244384615
0.002512	1.248692308
0.003981	1.249769231
0.00631	1.250307692
0.01	1.250307692
0.01585	1.250846154
0.02512	1.251923077
0.03981	1.256769231
0.0631	1.271307692
0.1	1.293384615
0.1585	1.317615385
0.2512	1.327307692
0.3981	1.304692308
0.631	1.238461538
1	1.122153846
1.585	0.956846154
2.512	0.758153846
3.981	0.553538462
6.31	0.3675
10	0.227769231
15.85	0.147
25.12	0.086315385
