1.02E-08	0.173666667
1.82E-08	0.177166667
3.24E-08	0.185666667
5.75E-08	0.1975
1.02E-07	0.243666667
1.82E-07	0.316666667
3.24E-07	0.373666667
5.75E-07	0.458666667
1.02E-06	0.533333333
1.82E-06	0.634666667
3.24E-06	0.694166667
5.75E-06	0.7315
1.02E-05	0.822
1.82E-05	0.878
3.24E-05	0.917333333
5.75E-05	0.994333333
0.000102329	1.016
0.00018197	1.053333333
0.000323594	1.075333333
0.00057544	1.115666667
0.001023293	1.143
0.001819701	1.143833333
0.003235937	1.159
0.0057544	1.133
0.01023293	1.148166667
0.018197009	1.174333333
0.032359365	1.183833333
0.057543993	1.173666667
0.102329299	1.201666667
0.18197009	1.168
0.323593646	1.172333333
0.57543993	1.071666667
1.023293018	0.938333333
1.819700837	0.746666667
3.235936642	0.516166667
5.7543993	0.3425
10.23293018	0.180666667
18.19700813	0.091833333
32.35936737	0.094666667
57.5439949	0.057
