0.00000001	1.443886957
1.59E-08	1.583947826
2.51E-08	1.782808696
3.98E-08	2.083565217
6.31E-08	2.470695652
0.0000001	2.912608696
1.59E-07	3.374608696
2.51E-07	3.812869565
3.98E-07	4.174434783
0.000000631	4.448347826
0.000001	4.645565217
0.000001585	4.784347826
0.000002512	4.866521739
0.000003981	4.89573913
0.00000631	4.875652174
0.00001	4.81173913
0.00001585	4.713130435
0.00002512	4.583478261
0.00003981	4.426434783
0.0000631	4.249304348
0.0001	4.072173913
0.0001585	3.906
0.0002512	3.748956522
0.0003981	3.602869565
0.000631	3.456782609
0.001	3.297913043
0.001585	3.122608696
0.002512	2.954608696
0.003981	2.799391304
0.00631	2.653304348
0.01	2.514521739
0.01585	2.384869565
0.02512	2.268
0.03981	2.156608696
0.0631	2.017826087
0.1	1.857130435
0.1585	1.679452174
0.2512	1.481869565
0.3981	1.2474
0.631	1.007086957
1	0.783026087
1.585	0.558782609
2.512	0.357
3.981	0.217852174
6.31	0.125634783
10	0.069446087
15.85	0.044538261
25.12	0.022606957
